2003-12 , 1
1997-04 , 2
2003-10 , 5
2003-11 , 1
2014-09 , 1
2014-08 , 2
2014-05 , 2
2014-04 , 2
2014-07 , 2
2014-06 , -1
2014-01 , 4
2001-11 , 3
2001-12 , 2
2014-02 , 4
1987-05 , 1
2012-03 , -3
2010-03 , 1
2010-02 , -2
2010-05 , 4
2010-04 , 2
1987-03 , 1
2002-09 , 3
2010-09 , -4
2010-08 , -2
2013-06 , 1
2015-12 , -2
1987-09 , 1
2002-03 , 10
2013-02 , -1
2002-01 , 5
1972-01 , 19
2000-01 , 2
2000-03 , 1
2000-04 , 3
2000-07 , 5
2000-08 , 2
2000-09 , 1
2006-06 , 2
2012-07 , -2
2004-12 , -6
2004-11 , -1
2004-10 , 4
2009-03 , 2
2007-01 , 0
2016-11 , 3
2015-06 , 0
2015-07 , 0
2002-08 , 4
2015-05 , 3
2015-02 , 2
1974-02 , 1
1974-01 , 1
2015-01 , 6
2014-12 , 1
2014-10 , 7
2014-11 , 4
1980-08 , 1
2011-10 , 0
2015-08 , 3
2015-09 , -3
2012-09 , 0
2012-08 , 0
2014-03 , 2
1985-07 , 1
2012-02 , 5
2012-01 , 5
1985-03 , 1
2012-06 , 6
2010-10 , 1
2004-05 , 8
2010-01 , 5
2009-07 , 3
1986-06 , 1
1988-05 , 1
1986-04 , 1
1986-05 , 1
1989-07 , 1
2004-04 , 2
1989-03 , 1
2004-06 , -7
1984-10 , 1
2016-03 , -1
2004-01 , 8
2004-02 , -1
2004-03 , 4
2013-08 , -1
1994-06 , 1
2004-08 , -3
1989-01 , 2
2016-09 , -3
2016-08 , 3
1981-03 , 1
1979-06 , 1
2011-09 , 2
1981-07 , 1
2010-07 , 1
2011-02 , 4
2011-03 , -1
1981-09 , 1
2011-01 , 1
2011-06 , 0
2011-07 , 2
2011-04 , 3
2011-05 , 0
2013-04 , -2
2007-02 , 8
1992-06 , 1
2013-03 , 0
2012-11 , -1
2012-12 , -12
2009-09 , -1
2002-04 , 3
2015-03 , 3
2007-09 , -10
2007-08 , 1
2002-05 , 5
2006-11 , -3
2003-03 , 5
2016-06 , 3
2006-12 , 4
1989-10 , 1
2002-02 , 6
1989-12 , 2
2003-02 , 4
2007-05 , 1
2007-04 , 3
2007-07 , 4
2007-06 , 3
2005-03 , -4
2005-02 , 0
2005-01 , 4
2004-07 , 2
2005-07 , 3
2005-06 , -3
2005-05 , 5
2005-04 , -2
2015-11 , 0
1984-09 , 1
2005-09 , 1
2005-08 , 0
1975-07 , 1
1981-10 , 2
1986-11 , 1
2016-01 , -1
2011-08 , 4
1997-10 , 1
2003-09 , 3
2003-08 , 3
2007-12 , -6
2007-10 , -2
2007-11 , 6
1976-04 , 1
1976-01 , 2
1976-03 , 1
2006-02 , 5
1991-10 , 1
1975-10 , 1
2002-07 , 8
2006-07 , 2
2006-04 , -1
2006-05 , -2
2013-07 , 4
2008-12 , -6
2006-08 , -3
2006-09 , 4
2004-09 , 0
2005-10 , 4
2005-11 , 3
2005-12 , -2
2008-01 , 0
1983-03 , 1
2009-06 , -3
2016-02 , 2
1978-10 , 1
1997-05 , 1
1997-06 , 1
1997-07 , 3
1997-01 , 4
2010-11 , 0
1997-09 , 1
2008-05 , -2
2016-10 , 3
1977-03 , 1
1992-08 , 1
2012-05 , 2
1973-03 , 1
2008-07 , -10
1973-04 , 1
2008-08 , 1
2008-09 , -5
1973-11 , 1
2008-02 , 5
2008-03 , 1
2008-04 , 1
1991-03 , 1
2008-06 , -10
1991-01 , 1
1982-03 , 1
1993-11 , 1
1982-06 , 1
1982-07 , 1
2013-01 , -2
2013-10 , 5
2016-05 , 2
2016-12 , -1
1996-03 , 1
1996-02 , 3
1996-01 , 1
1996-06 , 2
1996-05 , 2
2006-03 , -2
1996-08 , 2
2006-01 , 3
1998-09 , 2
1998-08 , 2
1994-12 , 1
1998-07 , 1
1998-01 , 2
1998-03 , 2
1998-02 , 4
2015-10 , 2
1999-10 , 2
1999-12 , 2
2013-09 , -1
1993-02 , 1
1993-05 , 1
1993-06 , 1
2016-07 , 1
2008-11 , 6
1996-10 , 1
2008-10 , -3
2015-04 , 6
1999-06 , 3
2012-10 , 1
1999-04 , 3
1999-05 , 1
1999-02 , 2
1999-01 , 8
1998-12 , 1
1998-10 , 1
1998-11 , 4
1999-09 , 1
1996-04 , 1
nan , -414
2012-04 , 4
1994-09 , 2
1994-08 , 1
2009-05 , -7
2009-04 , 2
1995-11 , 1
2009-02 , -1
2009-01 , 4
1995-12 , 1
1994-02 , 2
1994-05 , 1
1994-07 , 3
2009-08 , 1
2003-05 , 5
2003-04 , 7
2003-07 , 1
2003-06 , 5
2003-01 , 7
2001-09 , 2
2001-08 , 5
2001-07 , 2
2011-11 , 2
2001-05 , 4
2001-04 , 3
2001-03 , 4
2001-02 , 4
2001-01 , 4
2002-11 , 3
2002-10 , 3
2016-04 , 0
2002-12 , 4
2011-12 , -1
2013-12 , -3
2013-11 , 1
2006-10 , 5
2000-11 , 3
2013-05 , 0
1994-11 , 1
2017-01 , 4
2017-02 , 2
2017-03 , 3
2017-04 , 1
1995-03 , 1
1995-01 , 1
2009-10 , -3
2009-11 , 0
2009-12 , -5
1995-09 , 1
2007-03 , -1
2010-12 , -1
